Id,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,OverallGrade,ExterGrade,KitchenScore,TotalBath,AllSF,AllPorchSF,AllSF-2,GarageCars-2,MSSubClass_SC120,MSSubClass_SC160,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_Other,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosN,Condition1_RRAn,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Other,SalePrice
686,5062,3,3,7,5,1984,1984,0.0,4,3,828,182,180,1190,4,1190,900,0,2090,1,0,2,0,3,1,4,6,7,1,2,577,2,219,0,0,0,0,0,0,2007,35,12,4,3.0,3280,0,10758400,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,12.24288661865289
687,10207,4,3,7,6,2007,2007,0.0,4,3,0,0,874,874,5,874,887,0,1761,0,0,3,0,3,1,4,7,8,0,2,578,2,144,105,0,0,0,0,0,2007,42,12,4,3.0,2635,105,6943225,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.336552511980965
688,5105,2,3,7,5,2004,2004,0.0,4,3,239,0,312,551,5,551,551,0,1102,0,0,2,1,2,1,4,4,8,0,2,480,2,0,60,0,0,0,0,0,2007,35,12,4,2.5,1653,60,2732409,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11.910358401381128
689,8089,4,3,8,6,2007,2007,0.0,4,3,945,0,474,1419,5,1419,0,0,1419,1,0,2,0,2,1,4,7,8,1,2,567,2,140,0,0,0,0,0,0,2007,48,12,4,3.0,2838,0,8054244,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12.8790171187726
690,7577,3,3,6,5,2005,2006,256.0,4,3,20,0,1342,1362,5,1362,0,0,1362,0,0,2,0,2,1,4,6,8,1,2,460,2,192,28,0,0,0,0,0,2007,30,12,4,2.0,2724,28,7420176,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12.17921519136029
691,4426,4,3,6,5,2004,2004,147.0,4,3,697,0,151,848,5,848,0,0,848,1,0,1,0,1,1,4,3,8,1,2,420,2,149,0,0,0,0,0,0,2008,30,12,4,2.0,1696,0,2876416,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.856515169360303
692,21535,3,3,10,6,1994,1995,1170.0,5,3,1455,0,989,2444,5,2444,1872,0,4316,0,1,3,1,4,1,5,10,8,2,3,832,2,382,50,0,0,0,0,0,2007,60,15,5,4.0,6760,50,45697600,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13.534473028231163
693,26178,3,2,7,5,1989,1990,293.0,4,3,965,0,245,1210,5,1238,1281,0,2519,1,0,2,1,4,1,4,9,8,2,2,628,2,320,27,0,0,0,0,0,2006,35,12,4,3.5,3729,27,13905441,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.721885810807205
694,5400,4,1,5,6,1921,1968,0.0,3,3,0,0,1073,1073,5,1073,0,0,1073,0,0,1,0,2,1,3,4,8,0,1,326,2,0,0,112,0,0,0,0,2006,30,9,3,1.0,2146,112,4605316,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.594321103174222
695,6120,4,3,5,6,1936,1950,0.0,3,2,0,0,927,927,3,1067,472,0,1539,0,0,1,1,3,1,3,5,8,0,2,576,2,112,0,0,0,0,0,0,2009,30,6,3,1.5,2466,0,6081156,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.860054996065431
696,13811,3,3,6,6,1987,1987,72.0,3,3,980,40,92,1112,4,1137,0,0,1137,1,0,2,0,2,1,4,5,8,1,2,551,2,125,0,0,0,0,0,0,2006,36,9,4,3.0,2249,0,5058001,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.078239274020287
697,6000,4,3,5,7,1921,1950,0.0,3,3,616,0,0,616,4,616,0,0,616,0,0,1,0,2,1,3,4,8,0,1,205,2,0,0,129,0,0,0,0,2006,35,9,3,1.0,1232,129,1517824,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.396391648714275
698,6420,3,3,5,7,1952,1952,0.0,3,3,210,551,219,980,2,1148,0,0,1148,0,1,1,0,2,1,3,6,8,0,1,308,2,0,0,0,0,0,0,0,2006,35,9,3,1.5,2128,0,4528384,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.72399643505017
699,8450,4,3,5,8,1965,2009,0.0,3,4,553,117,224,894,5,894,0,0,894,1,0,1,0,3,1,3,5,8,1,1,336,2,416,144,0,0,0,0,0,2010,40,12,3,2.0,1788,144,3196944,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.83862560460953
700,4282,2,3,7,5,2004,2004,0.0,4,3,16,0,1375,1391,5,1391,0,0,1391,0,0,2,0,2,1,4,5,8,0,2,530,2,156,158,0,0,0,0,0,2008,35,12,4,2.0,2782,158,7739524,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.185869938212655
701,14331,4,3,8,5,2002,2002,630.0,4,3,1274,0,526,1800,5,1800,0,0,1800,1,0,2,0,3,1,4,7,8,1,3,765,2,270,78,0,0,0,0,0,2006,40,12,4,3.0,3600,78,12960000,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,12.652359748158592
702,9600,4,3,7,5,1969,1969,168.0,3,3,0,0,1164,1164,3,1164,0,0,1164,0,0,1,1,3,1,3,6,8,0,2,528,2,0,0,0,0,0,0,0,2006,35,9,3,1.5,2328,0,5419584,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11.849397701591439
703,12438,3,3,8,5,2006,2006,466.0,5,3,0,0,1234,1234,5,1264,1312,0,2576,0,0,2,1,4,1,5,10,8,1,3,666,2,324,100,0,0,0,0,0,2006,40,15,5,2.5,3810,100,14516100,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.799175708864519
704,7630,4,3,5,9,1900,1996,0.0,3,4,0,0,360,360,4,1032,780,0,1812,0,0,2,0,4,2,4,8,8,1,2,672,0,344,0,40,0,0,0,0,2010,45,12,8,2.0,2172,40,4717584,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.849397701591439
705,8400,4,3,7,5,2004,2005,109.0,4,3,712,0,761,1473,5,1484,0,0,1484,1,0,2,0,3,1,4,7,8,0,2,606,2,0,35,0,144,0,0,0,2010,35,12,4,3.0,2957,179,8743849,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,12.269047444691562
706,5600,4,3,4,5,1930,1950,0.0,2,2,0,0,0,0,2,372,720,0,1092,0,0,2,0,3,2,2,7,5,0,0,0,0,0,0,0,0,0,0,3500,2010,20,4,4,2.0,1092,0,1192464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,10.915088464214607
707,115149,2,1,7,5,1971,2002,351.0,3,3,1219,0,424,1643,3,1824,0,0,1824,1,0,2,0,2,1,4,5,8,2,2,739,2,380,48,0,0,0,0,0,2007,35,9,4,3.0,3467,48,12020089,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12.618182296357007
708,6240,4,3,8,5,2006,2006,176.0,4,3,863,0,461,1324,5,1324,0,0,1324,1,0,2,0,2,1,4,6,8,1,2,550,2,192,38,0,0,0,0,0,2009,40,12,4,3.0,2648,38,7011904,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.445089546000672
709,9018,3,3,7,5,2007,2007,0.0,4,3,0,0,728,728,5,728,728,0,1456,0,0,2,1,3,1,4,8,8,1,2,400,2,100,24,0,0,0,0,0,2007,35,12,4,2.5,2184,24,4769856,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.09815330331068
710,7162,3,3,5,7,1966,1966,41.0,3,3,0,0,876,876,3,904,0,0,904,0,0,1,0,3,1,3,6,8,0,1,408,2,0,0,0,0,0,0,0,2008,35,9,3,1.0,1780,0,3168400,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.607326140391713
711,4130,3,3,3,6,1935,2003,0.0,4,3,0,0,270,270,4,729,0,0,729,0,0,1,0,2,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,2008,18,12,3,1.0,999,0,998001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,10.858998997563564
712,8712,4,2,4,7,1900,1950,0.0,3,3,0,0,859,859,4,859,319,0,1178,0,0,1,0,2,1,3,7,8,0,1,384,0,68,0,98,0,0,0,0,2010,28,9,3,1.0,2037,98,4149369,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.540307141711445
713,4671,3,3,8,5,1988,1989,0.0,4,3,767,0,461,1228,4,1228,0,0,1228,1,0,2,0,2,1,4,5,8,1,2,472,2,168,120,0,0,0,0,0,2008,40,12,4,3.0,2456,120,6031936,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.14950229404178
714,9873,4,3,4,5,1970,1970,160.0,3,3,789,0,171,960,3,960,0,0,960,1,0,1,0,3,1,3,6,8,0,2,576,2,0,288,0,0,0,0,0,2006,20,9,3,2.0,1920,288,3686400,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.767567683343811
715,13517,3,3,6,8,1976,2005,289.0,4,3,533,0,192,725,5,725,754,0,1479,0,0,2,1,3,1,4,6,8,0,2,475,2,0,44,0,0,0,0,0,2010,48,12,4,2.5,2204,44,4857616,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11.779128505744884
716,10140,4,3,6,5,1974,1974,174.0,3,3,0,0,1064,1064,3,1350,0,0,1350,0,0,2,0,3,1,3,7,8,1,2,478,2,0,0,0,0,0,0,0,2009,30,9,3,2.0,2414,0,5827396,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.013700752882716
717,10800,4,3,7,8,1890,1998,0.0,3,4,0,0,718,718,5,1576,978,0,2554,0,0,1,1,3,1,3,8,8,0,2,704,1,0,48,143,0,0,0,0,2007,56,12,3,1.5,3272,191,10705984,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11.979799201207035
718,10000,4,3,5,6,1973,2000,0.0,3,3,1084,0,92,1176,4,1178,0,0,1178,0,1,1,1,3,1,4,5,8,1,2,439,2,224,0,0,0,0,0,0,2008,30,9,4,2.0,2354,0,5541316,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11.964001084330445
719,10542,4,3,7,5,1993,1994,651.0,4,3,1173,0,138,1311,5,1325,1093,0,2418,1,0,2,1,3,1,4,9,8,1,3,983,2,250,154,216,0,0,0,0,2008,35,12,4,3.5,3729,370,13905441,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.739637756265655
720,9920,3,3,5,6,1969,1969,0.0,3,3,523,0,448,971,3,971,0,0,971,0,0,1,1,3,1,3,5,8,1,1,300,2,0,0,0,0,0,0,0,2006,30,9,3,1.5,1942,0,3771364,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.76368418331741
721,6563,3,2,8,5,1985,1985,0.0,4,3,1148,0,594,1742,3,1742,0,0,1742,1,0,2,0,2,1,4,5,8,1,2,564,2,114,28,234,0,0,0,0,2006,40,12,4,3.0,3484,262,12138256,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.524526376648707
722,4426,4,3,6,5,2004,2004,169.0,4,3,662,0,186,848,5,848,0,0,848,1,0,1,0,1,1,4,3,8,0,2,420,2,160,0,0,0,0,0,0,2010,30,12,4,2.0,1696,0,2876416,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.870599909242046
723,8120,4,3,4,7,1970,1970,0.0,3,4,191,0,673,864,5,864,0,0,864,0,0,1,0,3,1,3,5,8,0,2,463,2,0,0,0,0,0,0,0,2009,28,12,3,1.0,1728,0,2985984,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11.7320609948869
724,8172,4,3,4,6,1954,1972,0.0,3,3,0,0,941,941,5,997,473,0,1470,0,0,2,0,4,1,3,7,8,0,1,548,2,0,0,0,0,156,0,0,2008,24,9,3,2.0,2411,156,5812921,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.813030057420569
