Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
674,SC20,RL,14442,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,106.0,TA,TA,PConc,1186,0,291,1477,GasA,Ex,Y,SBrkr,1839,0,0,1839,1,0,2,0,3,1,Gd,7,Typ,2,2,416,Y,0,87,0,0,200,0,0,Jun,2007,WD,Normal,12.458774999085929
675,SC20,RL,9200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,892,0,244,1136,GasA,TA,Y,SBrkr,1136,0,0,1136,1,0,1,0,3,1,TA,5,Typ,1,1,384,Y,426,0,0,0,0,0,0,Jul,2008,WD,Normal,11.84939770159144
676,SC160,RL,2289,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,0.0,TA,TA,CBlock,311,0,544,855,GasA,TA,Y,SBrkr,855,586,0,1441,0,0,2,1,3,1,TA,7,Typ,1,2,440,Y,28,0,0,0,0,0,0,Apr,2009,WD,Normal,11.908340237224891
677,SC70,RM,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,0.0,TA,TA,BrkTil,0,0,1095,1095,GasW,Fa,N,SBrkr,1095,679,0,1774,1,0,2,0,4,2,TA,8,Min2,0,3,779,N,0,0,90,0,0,0,0,May,2006,WD,Normal,11.37366339763672
678,SC30,RL,9022,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,BrkTil,0,0,768,768,GasA,Ex,Y,SBrkr,792,0,0,792,0,0,1,0,2,1,Gd,5,Typ,0,1,240,N,316,0,120,0,0,0,0,May,2009,WD,Normal,11.603679828238693
679,SC20,RL,11844,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,464.0,Gd,TA,PConc,0,0,2046,2046,GasA,Ex,Y,SBrkr,2046,0,0,2046,0,0,2,1,3,1,Gd,7,Typ,1,3,834,Y,322,82,0,0,0,0,0,Jul,2009,New,Partial,12.827992316801751
680,SC20,RL,9945,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,57.0,TA,TA,CBlock,827,0,161,988,GasA,TA,Y,SBrkr,988,0,0,988,1,0,1,0,3,1,TA,5,Typ,0,2,572,Y,0,0,0,0,0,0,0,Oct,2007,WD,Normal,11.763684183317412
681,SC120,RL,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,543,119,261,923,GasA,TA,Y,SBrkr,923,0,0,923,0,0,2,0,2,1,TA,5,Typ,1,1,264,Y,80,0,0,0,0,0,0,May,2010,WD,Normal,11.870599909242044
682,SC50,RH,4500,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,0.0,TA,TA,BrkTil,182,0,611,793,GasA,Ex,Y,SBrkr,848,672,0,1520,0,0,1,0,3,1,TA,6,Typ,0,1,281,Y,0,0,56,0,0,0,0,Jul,2009,WD,Abnorml,11.979385322467598
683,SC120,RL,2887,Pave,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,1003,0,288,1291,GasA,Ex,Y,SBrkr,1291,0,0,1291,1,0,1,0,2,1,Gd,6,Typ,1,2,431,Y,307,0,0,0,0,0,0,Nov,2008,WD,Normal,12.061046873479915
684,SC20,RL,11248,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,215.0,Gd,TA,PConc,1059,0,567,1626,GasA,Ex,Y,SBrkr,1668,0,0,1668,1,0,2,0,3,1,Gd,7,Typ,1,3,702,Y,257,45,0,0,0,0,0,Jul,2007,WD,Normal,12.560244459250788
685,SC60,RL,16770,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,30.0,Gd,TA,PConc,0,0,1195,1195,GasA,Gd,Y,SBrkr,1195,644,0,1839,0,0,2,1,4,1,TA,7,Typ,0,2,486,Y,0,81,0,0,0,0,0,Jun,2010,WD,Normal,12.30591798049989
686,SC160,RL,5062,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,CBlock,828,182,180,1190,GasA,Gd,Y,SBrkr,1190,900,0,2090,1,0,2,0,3,1,Gd,6,Min1,1,2,577,Y,219,0,0,0,0,0,0,Sep,2007,WD,Normal,12.24288661865289
687,SC60,FV,10207,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,0,0,874,874,GasA,Ex,Y,SBrkr,874,887,0,1761,0,0,3,0,3,1,Gd,7,Typ,0,2,578,Y,144,105,0,0,0,0,0,Aug,2007,New,Partial,12.336552511980964
688,SC160,FV,5105,Pave,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,239,0,312,551,GasA,Ex,Y,SBrkr,551,551,0,1102,0,0,2,1,2,1,Gd,4,Typ,0,2,480,Y,0,60,0,0,0,0,0,Mar,2007,WD,Normal,11.910358401381128
689,SC20,RL,8089,Pave,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,945,0,474,1419,GasA,Ex,Y,SBrkr,1419,0,0,1419,1,0,2,0,2,1,Gd,7,Typ,1,2,567,Y,140,0,0,0,0,0,0,Oct,2007,New,Partial,12.8790171187726
690,SC120,RL,7577,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,256.0,Gd,TA,PConc,20,0,1342,1362,GasA,Ex,Y,SBrkr,1362,0,0,1362,0,0,2,0,2,1,Gd,6,Typ,1,2,460,Y,192,28,0,0,0,0,0,Jun,2007,WD,Normal,12.17921519136029
691,SC120,RM,4426,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,147.0,Gd,TA,PConc,697,0,151,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,2,420,Y,149,0,0,0,0,0,0,May,2008,WD,Normal,11.856515169360305
692,SC60,RL,21535,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6,1994,1995,Gable,WdShngl,HdBoard,HdBoard,1170.0,Ex,TA,PConc,1455,0,989,2444,GasA,Ex,Y,SBrkr,2444,1872,0,4316,0,1,3,1,4,1,Ex,10,Typ,2,3,832,Y,382,50,0,0,0,0,0,Jan,2007,WD,Normal,13.534473028231162
693,SC60,RL,26178,Pave,IR1,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,2Story,7,5,1989,1990,Hip,CompShg,MetalSd,MetalSd,293.0,Gd,TA,PConc,965,0,245,1210,GasA,Ex,Y,SBrkr,1238,1281,0,2519,1,0,2,1,4,1,Gd,9,Typ,2,2,628,Y,320,27,0,0,0,0,0,Apr,2006,WD,Normal,12.721885810807203
694,SC30,RL,5400,Pave,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,0,0,1073,1073,GasA,Ex,Y,SBrkr,1073,0,0,1073,0,0,1,0,2,1,TA,4,Typ,0,1,326,Y,0,0,112,0,0,0,0,Dec,2006,WD,Abnorml,11.594321103174222
695,SC50,RM,6120,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Fa,BrkTil,0,0,927,927,GasA,TA,Y,SBrkr,1067,472,0,1539,0,0,1,1,3,1,TA,5,Typ,0,2,576,Y,112,0,0,0,0,0,0,Apr,2009,WD,Normal,11.86005499606543
696,SC20,RL,13811,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,72.0,TA,TA,CBlock,980,40,92,1112,GasA,Gd,Y,SBrkr,1137,0,0,1137,1,0,2,0,2,1,Gd,5,Typ,1,2,551,Y,125,0,0,0,0,0,0,Jul,2006,WD,Normal,12.078239274020289
697,SC30,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,0.0,TA,TA,CBlock,616,0,0,616,GasA,Gd,Y,SBrkr,616,0,0,616,0,0,1,0,2,1,TA,4,Typ,0,1,205,Y,0,0,129,0,0,0,0,Jun,2006,WD,Normal,11.396391648714276
698,SC20,RL,6420,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,210,551,219,980,GasA,Fa,Y,FuseA,1148,0,0,1148,0,1,1,0,2,1,TA,6,Typ,0,1,308,Y,0,0,0,0,0,0,0,Sep,2006,WD,Normal,11.72399643505017
699,SC20,RL,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,553,117,224,894,GasA,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,1,1,336,Y,416,144,0,0,0,0,0,Apr,2010,WD,Normal,11.83862560460953
700,SC120,FV,4282,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,16,0,1375,1391,GasA,Ex,Y,SBrkr,1391,0,0,1391,0,0,2,0,2,1,Gd,5,Typ,0,2,530,Y,156,158,0,0,0,0,0,Jul,2008,WD,Normal,12.185869938212655
701,SC20,RL,14331,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,630.0,Gd,TA,PConc,1274,0,526,1800,GasA,Ex,Y,SBrkr,1800,0,0,1800,1,0,2,0,3,1,Gd,7,Typ,1,3,765,Y,270,78,0,0,0,0,0,May,2006,WD,Normal,12.652359748158593
702,SC20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,168.0,TA,TA,CBlock,0,0,1164,1164,GasA,TA,Y,SBrkr,1164,0,0,1164,0,0,1,1,3,1,TA,6,Typ,0,2,528,Y,0,0,0,0,0,0,0,Jul,2006,COD,Normal,11.84939770159144
703,SC60,RL,12438,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,466.0,Ex,TA,PConc,0,0,1234,1234,GasA,Ex,Y,SBrkr,1264,1312,0,2576,0,0,2,1,4,1,Ex,10,Typ,1,3,666,Y,324,100,0,0,0,0,0,Jul,2006,New,Partial,12.799175708864519
704,SC190,RM,7630,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Gd,BrkTil,0,0,360,360,GasA,Gd,Y,SBrkr,1032,780,0,1812,0,0,2,0,4,2,Gd,8,Typ,1,2,672,N,344,0,40,0,0,0,0,May,2010,WD,Normal,11.84939770159144
705,SC20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,109.0,Gd,TA,PConc,712,0,761,1473,GasA,Ex,Y,SBrkr,1484,0,0,1484,1,0,2,0,3,1,Gd,7,Typ,0,2,606,Y,0,35,0,144,0,0,0,May,2010,WD,Normal,12.269047444691562
706,SC190,RM,5600,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,0.0,Fa,Fa,Slab,0,0,0,0,GasA,Fa,N,SBrkr,372,720,0,1092,0,0,2,0,3,2,Fa,7,Mod,0,0,0,N,0,0,0,0,0,0,3500,Jul,2010,WD,Normal,10.915088464214607
707,SC20,RL,115149,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,351.0,TA,TA,CBlock,1219,0,424,1643,GasA,TA,Y,SBrkr,1824,0,0,1824,1,0,2,0,2,1,Gd,5,Typ,2,2,739,Y,380,48,0,0,0,0,0,Jun,2007,WD,Normal,12.618182296357007
708,SC120,RL,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,176.0,Gd,TA,PConc,863,0,461,1324,GasA,Ex,Y,SBrkr,1324,0,0,1324,1,0,2,0,2,1,Gd,6,Typ,1,2,550,Y,192,38,0,0,0,0,0,Dec,2009,WD,Normal,12.445089546000673
709,SC60,RL,9018,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,0,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,2,400,Y,100,24,0,0,0,0,0,Jul,2007,New,Partial,12.09815330331068
710,SC20,RL,7162,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,41.0,TA,TA,PConc,0,0,876,876,GasA,TA,Y,SBrkr,904,0,0,904,0,0,1,0,3,1,TA,6,Typ,0,1,408,Y,0,0,0,0,0,0,0,Dec,2008,WD,Abnorml,11.607326140391713
711,SC30,RL,4130,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,CBlock,0,0,270,270,GasA,Gd,Y,SBrkr,729,0,0,729,0,0,1,0,2,1,TA,5,Maj2,0,0,0,N,0,0,0,0,0,0,0,Jul,2008,WD,Normal,10.858998997563564
712,SC50,C (all),8712,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,Stone,0,0,859,859,GasA,Gd,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,TA,7,Typ,0,1,384,N,68,0,98,0,0,0,0,Jan,2010,WD,Abnorml,11.540307141711446
713,SC120,RL,4671,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,767,0,461,1228,GasA,Gd,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,Gd,5,Typ,1,2,472,Y,168,120,0,0,0,0,0,Oct,2008,WD,Normal,12.14950229404178
714,SC190,RL,9873,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,160.0,TA,TA,CBlock,789,0,171,960,GasW,TA,N,SBrkr,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,2,576,Y,0,288,0,0,0,0,0,May,2006,WD,Normal,11.76756768334381
715,SC60,RL,13517,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,289.0,Gd,TA,CBlock,533,0,192,725,GasA,Ex,Y,SBrkr,725,754,0,1479,0,0,2,1,3,1,Gd,6,Typ,0,2,475,Y,0,44,0,0,0,0,0,Mar,2010,WD,Normal,11.779128505744886
716,SC20,RL,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,174.0,TA,TA,CBlock,0,0,1064,1064,GasA,TA,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,TA,7,Typ,1,2,478,Y,0,0,0,0,0,0,0,Aug,2009,WD,Normal,12.013700752882718
717,SC70,RM,10800,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,0.0,TA,Gd,BrkTil,0,0,718,718,GasA,Ex,Y,SBrkr,1576,978,0,2554,0,0,1,1,3,1,TA,8,Typ,0,2,704,P,0,48,143,0,0,0,0,Jul,2007,WD,Normal,11.979799201207037
718,SC20,RL,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,1084,0,92,1176,GasA,Gd,Y,SBrkr,1178,0,0,1178,0,1,1,1,3,1,Gd,5,Typ,1,2,439,Y,224,0,0,0,0,0,0,Nov,2008,WD,Normal,11.964001084330445
719,SC60,RL,10542,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,651.0,Gd,TA,PConc,1173,0,138,1311,GasA,Ex,Y,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,Gd,9,Typ,1,3,983,Y,250,154,216,0,0,0,0,Aug,2008,WD,Normal,12.739637756265655
720,SC20,RL,9920,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,523,0,448,971,GasA,TA,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,TA,5,Typ,1,1,300,Y,0,0,0,0,0,0,0,May,2006,WD,Normal,11.763684183317412
721,SC120,RL,6563,Pave,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,1148,0,594,1742,GasA,TA,Y,SBrkr,1742,0,0,1742,1,0,2,0,2,1,Gd,5,Typ,1,2,564,Y,114,28,234,0,0,0,0,Dec,2006,WD,Normal,12.524526376648708
722,SC120,RM,4426,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,169.0,Gd,TA,PConc,662,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,2,420,Y,160,0,0,0,0,0,0,May,2010,WD,Normal,11.870599909242044
723,SC20,RL,8120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,191,0,673,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,2,463,Y,0,0,0,0,0,0,0,Jul,2009,WD,Normal,11.732060994886899
724,SC50,RL,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,0,0,941,941,GasA,Ex,Y,SBrkr,997,473,0,1470,0,0,2,0,4,1,TA,7,Typ,0,1,548,Y,0,0,0,0,156,0,0,May,2008,WD,Normal,11.813030057420567
725,SC20,RL,13286,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,340.0,Ex,TA,PConc,1234,0,464,1698,GasA,Ex,Y,SBrkr,1698,0,0,1698,1,0,2,0,3,1,Ex,8,Typ,1,3,768,Y,327,64,0,0,0,0,0,Feb,2009,WD,Normal,12.676076274775909
726,SC20,RL,6960,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,375,239,250,864,GasA,TA,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,Gd,5,Typ,0,2,660,Y,96,0,0,0,0,0,500,Nov,2009,WD,Normal,11.699405031912846
727,SC20,RL,21695,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,260.0,Gd,Gd,CBlock,808,0,72,880,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Gd,5,Typ,1,2,540,Y,292,44,0,182,0,0,0,Dec,2009,WD,Normal,12.310432660854417
728,SC20,RL,7314,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,82.0,Gd,TA,PConc,724,0,508,1232,GasA,Ex,Y,SBrkr,1232,0,0,1232,1,0,2,0,2,1,Gd,6,Typ,0,2,632,Y,132,0,0,0,0,0,0,Feb,2009,WD,Normal,12.178187442040638
729,SC90,RL,11475,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,95.0,TA,TA,CBlock,0,0,1584,1584,GasA,TA,Y,SBrkr,1776,0,0,1776,1,0,2,0,4,2,TA,9,Typ,0,3,888,Y,0,25,0,0,0,0,0,Jul,2009,COD,Abnorml,11.608235644774552
730,SC30,RM,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,152,0,628,780,GasA,TA,Y,FuseA,848,0,360,1208,0,0,1,0,2,1,TA,5,Typ,0,2,539,Y,0,23,112,0,0,0,0,Jan,2009,WD,Normal,11.542484267211773
731,SC120,RL,5389,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,1180,0,415,1595,GasA,Ex,Y,SBrkr,1616,0,0,1616,1,0,2,0,2,1,Gd,5,Typ,1,2,608,Y,237,152,0,0,0,0,0,Mar,2010,WD,Normal,12.373703486914124
732,SC80,RL,9590,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,442.0,Gd,TA,PConc,786,0,82,868,GasA,Ex,Y,SBrkr,1146,0,0,1146,1,0,2,0,3,1,Gd,6,Typ,1,2,438,Y,160,22,0,0,0,0,0,May,2007,WD,Normal,12.141534124392603
733,SC60,RL,11404,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,202.0,Gd,TA,PConc,252,0,901,1153,GasA,Ex,Y,SBrkr,1153,878,0,2031,0,0,2,1,3,1,Gd,8,Typ,1,2,541,Y,192,84,0,0,0,0,0,Jul,2008,WD,Normal,12.312682380588432
734,SC20,RL,10000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,594,0,270,864,GasA,Ex,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,1,1,264,Y,165,0,0,0,0,0,400,Mar,2009,WD,Normal,11.786001385032646
735,SC20,RL,8978,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,PConc,0,0,948,948,GasA,TA,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,TA,6,Typ,0,1,300,Y,147,0,0,0,0,0,0,May,2007,WD,Family,11.589886506106357
736,SC75,RM,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,390,0,490,880,GasW,Fa,N,SBrkr,880,888,0,1768,0,0,1,1,2,1,TA,6,Typ,2,2,320,N,0,341,0,0,0,0,0,Oct,2006,WD,Normal,12.0015054797889
737,SC90,RL,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,0.0,TA,TA,CBlock,0,0,0,0,GasA,Gd,N,FuseF,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,2,400,Y,0,0,0,0,0,0,0,Jul,2006,WD,Normal,11.44571671527678
