Id,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,OverallGrade,ExterGrade,KitchenScore,TotalBath,AllSF,AllPorchSF,AllSF-2,GarageCars-2,MSSubClass_SC120,MSSubClass_SC150,MSSubClass_SC160,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_Other,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosN,Condition1_RRAn,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,HouseStyle_SFoyer,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Other,SaleCondition_Partial,Street_Pave,Condition2_Feedr,Condition2_PosA,Condition2_PosN,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Heating_GasW,Heating_Grav,Heating_Wall
1242,9849,4,3,7,6,2007,2007,0.0,4,3,0.0,0.0,1689.0,1689.0,5,1689,0,0,1689,0.0,0.0,2,0,3,1,4.0,7,8.0,0,3.0,954.0,2,0,56,0,0,0,0,0,2007,42,12,4.0,2.0,3378.0,56,11410884.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1243,10625,4,3,7,6,1974,1974,81.0,3,3,885.0,168.0,0.0,1053.0,3,1173,0,0,1173,1.0,0.0,2,0,3,1,4.0,6,8.0,2,2.0,528.0,2,0,120,0,0,0,0,0,2010,42,9,4.0,3.0,2226.0,120,4955076.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,13891,4,3,10,5,2006,2006,0.0,5,3,1386.0,0.0,690.0,2076.0,5,2076,0,0,2076,1.0,0.0,2,1,2,1,5.0,7,8.0,1,3.0,850.0,2,216,229,0,0,0,0,0,2006,50,15,5.0,3.5,4152.0,229,17239104.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1245,11435,3,2,8,7,1929,1950,0.0,3,3,0.0,0.0,792.0,792.0,2,792,725,0,1517,0.0,0.0,1,0,3,1,4.0,7,8.0,2,2.0,400.0,2,0,0,0,0,0,0,0,2006,56,9,4.0,1.0,2309.0,0,5331481.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1246,12090,4,3,6,7,1984,2003,74.0,3,3,0.0,0.0,585.0,585.0,5,1140,728,0,1868,0.0,0.0,3,1,3,1,3.0,7,8.0,1,2.0,477.0,2,268,112,0,0,147,0,0,2007,42,9,3.0,3.5,2453.0,259,6017209.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,8125,4,3,7,5,2005,2006,0.0,4,3,0.0,0.0,756.0,756.0,5,756,797,0,1553,0.0,0.0,2,1,3,1,4.0,6,8.0,0,2.0,615.0,2,0,45,0,0,0,0,0,2006,35,12,4.0,2.5,2309.0,45,5331481.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1248,12328,3,3,6,5,1976,1976,335.0,3,3,539.0,0.0,473.0,1012.0,3,1034,0,0,1034,1.0,0.0,1,0,3,1,3.0,6,8.0,0,3.0,888.0,2,0,0,0,0,0,0,0,2010,30,9,3.0,2.0,2046.0,0,4186116.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1249,9600,4,3,6,5,1917,1950,0.0,3,3,319.0,0.0,416.0,735.0,2,1134,924,0,2058,0.0,0.0,1,1,3,1,3.0,8,8.0,1,2.0,396.0,1,0,0,259,0,0,0,0,2008,30,9,3.0,1.5,2793.0,259,7800849.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1250,7200,4,3,5,7,1950,1950,0.0,3,3,534.0,96.0,246.0,876.0,3,988,0,0,988,0.0,0.0,1,0,3,1,3.0,6,8.0,0,1.0,276.0,2,0,80,0,0,0,0,0,2007,35,9,3.0,1.0,1864.0,80,3474496.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1251,11160,4,3,7,5,1968,1968,0.0,4,3,1065.0,0.0,1045.0,2110.0,5,2110,0,0,2110,1.0,0.0,2,1,3,1,5.0,8,8.0,2,2.0,522.0,2,0,0,0,0,0,0,0,2010,35,12,5.0,3.5,4220.0,0,17808400.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1252,3136,3,3,7,5,2003,2003,163.0,4,3,0.0,0.0,1405.0,1405.0,5,1405,0,0,1405,0.0,0.0,2,0,2,1,4.0,6,8.0,1,2.0,478.0,2,148,36,0,0,0,0,0,2006,35,12,4.0,2.0,2810.0,36,7896100.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1253,9858,4,3,5,6,1968,1968,0.0,3,3,510.0,0.0,354.0,864.0,3,874,0,0,874,1.0,0.0,1,0,3,1,3.0,5,8.0,0,1.0,288.0,2,33,0,0,0,0,0,600,2009,30,9,3.0,2.0,1738.0,0,3020644.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1254,17542,3,3,7,7,1974,2003,0.0,4,3,125.0,1031.0,36.0,1192.0,3,1516,651,0,2167,1.0,0.0,2,1,3,1,4.0,9,8.0,2,2.0,518.0,2,220,47,0,0,0,0,0,2007,49,12,4.0,3.5,3359.0,47,11282881.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1255,6931,4,3,7,5,2003,2004,92.0,4,3,0.0,0.0,746.0,746.0,5,760,896,0,1656,0.0,0.0,2,1,3,1,4.0,7,8.0,1,2.0,397.0,2,178,128,0,0,0,0,0,2008,35,12,4.0,2.5,2402.0,128,5769604.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1256,6240,4,3,6,6,1931,1950,0.0,3,3,425.0,0.0,459.0,884.0,3,959,408,0,1367,0.0,0.0,1,0,3,1,3.0,6,8.0,1,1.0,560.0,2,0,0,0,0,120,0,0,2007,36,9,3.0,1.0,2251.0,120,5067001.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1257,14303,3,3,8,5,1994,1994,554.0,4,3,1314.0,0.0,672.0,1986.0,5,1987,0,0,1987,1.0,0.0,2,0,2,1,4.0,7,8.0,1,2.0,691.0,2,262,36,0,0,0,0,0,2008,40,12,4.0,3.0,3973.0,36,15784729.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1258,4060,4,3,5,8,1922,1950,0.0,3,3,0.0,0.0,864.0,864.0,5,864,0,0,864,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0.0,0.0,2,0,96,0,0,0,0,0,2009,40,9,3.0,1.0,1728.0,96,2985984.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1259,9587,3,3,7,5,2005,2005,182.0,4,3,655.0,0.0,201.0,856.0,5,1166,0,0,1166,1.0,0.0,2,0,2,1,4.0,5,8.0,0,2.0,400.0,2,212,0,0,0,0,0,0,2008,35,12,4.0,3.0,2022.0,0,4088484.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1260,9750,4,3,6,8,1969,1969,0.0,3,3,602.0,438.0,14.0,1054.0,4,1054,0,0,1054,1.0,0.0,1,1,3,1,3.0,6,8.0,0,2.0,460.0,2,180,0,0,0,80,0,0,2008,48,9,3.0,2.5,2108.0,80,4443664.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1261,24682,1,3,6,5,1999,1999,0.0,3,3,0.0,0.0,841.0,841.0,5,892,783,0,1675,0.0,0.0,2,1,3,1,3.0,7,8.0,1,2.0,502.0,2,0,103,0,0,0,0,0,2009,30,9,3.0,2.5,2516.0,103,6330256.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1262,9600,4,3,5,6,1956,1956,0.0,3,3,504.0,0.0,546.0,1050.0,4,1050,0,0,1050,0.0,0.0,1,0,2,1,3.0,5,8.0,0,1.0,338.0,2,0,0,0,0,0,0,0,2009,30,9,3.0,1.0,2100.0,0,4410000.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1263,11250,4,3,4,5,1957,1989,0.0,3,3,0.0,0.0,1104.0,1104.0,5,1104,684,0,1788,1.0,0.0,1,0,5,1,3.0,8,6.0,2,1.0,304.0,2,120,0,0,0,0,0,0,2009,20,9,3.0,2.0,2892.0,0,8363664.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1264,13515,4,3,6,6,1919,1950,0.0,3,3,0.0,0.0,764.0,764.0,5,1060,764,0,1824,0.0,0.0,1,0,3,1,3.0,8,8.0,1,2.0,520.0,0,0,0,126,0,0,0,0,2007,36,9,3.0,1.0,2588.0,126,6697744.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1265,4060,4,3,6,5,1998,1999,0.0,4,3,266.0,0.0,1139.0,1405.0,5,1337,0,0,1337,1.0,0.0,2,0,2,1,4.0,5,8.0,0,2.0,511.0,2,144,68,0,0,0,0,0,2008,30,12,4.0,3.0,2742.0,68,7518564.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,3735,4,3,7,5,1999,1999,218.0,4,3,450.0,0.0,241.0,691.0,5,713,739,0,1452,1.0,0.0,2,1,3,1,4.0,6,8.0,0,2.0,506.0,2,0,34,0,0,0,0,0,2006,35,12,4.0,3.5,2143.0,34,4592449.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1267,10120,3,3,7,4,1910,1950,0.0,2,3,0.0,0.0,925.0,925.0,3,964,925,0,1889,0.0,0.0,1,1,4,2,3.0,9,8.0,1,1.0,308.0,0,0,0,264,0,0,0,0,2007,28,6,6.0,1.5,2814.0,264,7918596.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1268,13214,3,3,9,5,2008,2009,0.0,5,3,0.0,0.0,2002.0,2002.0,5,2018,0,0,2018,0.0,0.0,2,0,3,1,5.0,10,8.0,1,3.0,746.0,2,144,76,0,0,0,0,0,2010,45,15,5.0,2.0,4020.0,76,16160400.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1269,14100,3,2,8,9,1935,1997,632.0,3,4,192.0,0.0,536.0,728.0,5,1968,1479,0,3447,0.0,0.0,3,1,4,1,4.0,11,8.0,2,3.0,1014.0,2,314,12,0,0,0,0,0,2008,72,12,4.0,3.5,4175.0,12,17430625.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1270,11344,4,3,5,5,1958,1958,180.0,3,3,460.0,0.0,414.0,874.0,3,874,650,0,1524,0.0,0.0,1,1,3,1,3.0,7,8.0,0,1.0,315.0,2,0,0,0,0,0,0,0,2007,25,9,3.0,1.5,2398.0,0,5750404.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1271,23595,4,1,7,6,1979,1979,0.0,4,3,1258.0,0.0,74.0,1332.0,3,1332,192,0,1524,2.0,0.0,0,1,0,1,4.0,4,8.0,1,2.0,586.0,2,268,0,0,0,0,0,0,2010,42,12,4.0,2.5,2856.0,0,8156736.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1272,9156,3,3,6,7,1968,1968,0.0,3,3,0.0,0.0,1489.0,1489.0,4,1489,0,0,1489,0.0,0.0,2,0,3,1,4.0,7,8.0,1,2.0,462.0,2,0,0,0,0,0,0,0,2009,42,9,4.0,2.0,2978.0,0,8868484.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1273,13526,3,3,5,6,1965,1965,114.0,3,3,560.0,375.0,0.0,935.0,3,935,0,0,935,1.0,0.0,1,0,3,1,3.0,5,8.0,0,1.0,288.0,2,180,0,0,0,0,0,0,2006,30,9,3.0,2.0,1870.0,0,3496900.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1274,11512,3,3,6,7,1959,2006,84.0,3,3,719.0,0.0,300.0,1019.0,4,1357,0,0,1357,1.0,0.0,1,0,2,1,5.0,5,8.0,1,1.0,312.0,2,0,0,0,0,163,0,0,2008,42,9,5.0,2.0,2376.0,163,5645376.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1275,5362,4,3,5,6,1910,2003,0.0,3,3,0.0,0.0,661.0,661.0,5,661,589,0,1250,0.0,0.0,2,0,3,1,3.0,8,8.0,1,2.0,552.0,2,242,0,81,0,0,0,0,2007,30,9,3.0,2.0,1911.0,81,3651921.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
